"","locality","province","country","full_loc","longitude","latitude","lat_loc_arcgis","long_loc_arcgis","lat_full_loc_arcgis","long_full_loc_arcgis","lat_loc_google","long_loc_google","lat_full_loc_google","long_full_loc_google"
"1522","Brasilândia de Minas, Minas Gerais (MG). 16°59′S, 46°0′W (Cerrado)","","","Brasilândia de Minas, Minas Gerais (MG). 16°59′S, 46°0′W (Cerrado)",-46,-16.98333333,-17.00924,-46.01194,-17.00924,-46.01194,-17.0103224,-46.0085329,-17.0103224,-46.0085329
"1523","Brasilândia de Minas, Minas Gerais (MG). 16°59′S, 46°0′W (Cerrado)","","","Brasilândia de Minas, Minas Gerais (MG). 16°59′S, 46°0′W (Cerrado)",-46,-16.98333333,-17.00924,-46.01194,-17.00924,-46.01194,-17.0103224,-46.0085329,-17.0103224,-46.0085329
"1524","Felixlândia, MG. 18°44′S, 44°48′W (Cerrado)","","","Felixlândia, MG. 18°44′S, 44°48′W (Cerrado)",-44.8,-18.73333333,-18.7531,-44.9009599999999,-18.7531,-44.9009599999999,-18.7568897,-44.8989286,-18.7568897,-44.8989286
"1525","Bocaiúva, MG. 17°5′S, 43°48′W (Cerrado)","","","Bocaiúva, MG. 17°5′S, 43°48′W (Cerrado)",-43.8,-17.08333333,-17.1112699999999,-43.81515,-17.1112699999999,-43.81515,-17.1113356,-43.8203315,-17.1113356,-43.8203315
"1526","Bocaiúva, MG. 17°5′S, 43°48′W (Cerrado)","","","Bocaiúva, MG. 17°5′S, 43°48′W (Cerrado)",-43.8,-17.08333333,-17.1112699999999,-43.81515,-17.1112699999999,-43.81515,-17.1113356,-43.8203315,-17.1113356,-43.8203315
"1527","Simonésia, MG. 20°7′S, 42°00′W (Atlantic forest)","","","Simonésia, MG. 20°7′S, 42°00′W (Atlantic forest)",-42,-20.11666667,-20.12049,-42.0018699999999,-20.12049,-42.0018699999999,-20.1224237,-42.0021503,-20.1224237,-42.0021503
"1528","Araponga, MG. 20°39′S, 42°32′W (Atlantic forest)","","","Araponga, MG. 20°39′S, 42°32′W (Atlantic forest)",-42.53333333,-20.65,-20.6668299999999,-42.5215899999999,-20.6668299999999,-42.5215899999999,-14.5994134,-28.6731465,-14.5994134,-28.6731465
"1529","NP Itatiaia, Rio de Janeiro. 22°25′S, 44°36′W. (Atlantic Forest)","","","NP Itatiaia, Rio de Janeiro. 22°25′S, 44°36′W. (Atlantic Forest)",-44.6,-22.41666667,-22.49627,-44.56416,-22.49627,-44.56416,-22.8228564,-43.4099969,-22.8228564,-43.4099969
"1530","Três Lagoas, Mato Grosso do Sul. 20°46′S, 51°43′W (Cerrado)","","","Três Lagoas, Mato Grosso do Sul. 20°46′S, 51°43′W (Cerrado)",-51.71666667,-20.76666667,-20.7948499999999,-51.6807699999999,-20.7948499999999,-51.6807699999999,-20.7881843,-51.7030845,-20.7881843,-51.7030845
"1531","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)","","","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)",-52.3,-22.5,-23.56287,-46.65468,-23.56287,-46.65468,-23.5557714,-46.6395571,-23.5557714,-46.6395571
"1532","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)","","","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)",-52.3,-22.5,-23.56287,-46.65468,-23.56287,-46.65468,-23.5557714,-46.6395571,-23.5557714,-46.6395571
"1533","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)","","","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)",-52.3,-22.5,-23.56287,-46.65468,-23.56287,-46.65468,-23.5557714,-46.6395571,-23.5557714,-46.6395571
"1534","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)","","","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)",-52.3,-22.5,-23.56287,-46.65468,-23.56287,-46.65468,-23.5557714,-46.6395571,-23.5557714,-46.6395571
"1535","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)","","","Morro do Diabo State Park, São Paulo (SP). 22°30′S, 52°18′W (Atlantic forest)",-52.3,-22.5,-23.56287,-46.65468,-23.56287,-46.65468,-23.5557714,-46.6395571,-23.5557714,-46.6395571
"1536","Barreiro Rico, SP. 22°38′S, 48°13′W (Atlantic forest)","","","Barreiro Rico, SP. 22°38′S, 48°13′W (Atlantic forest)",-48.21666667,-22.63333333,-23.21519,-47.78532,-23.21519,-47.78532,-22.6768234,-48.1396808,-22.6768234,-48.1396808
"1537","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)","","","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)",-46.98333333,-23.7,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-28.8019328,-49.7185562,-28.8019328,-49.7185562
"1538","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)","","","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)",-46.98333333,-23.7,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-28.8019328,-49.7185562,-28.8019328,-49.7185562
"1539","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)","","","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)",-46.98333333,-23.7,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-28.8019328,-49.7185562,-28.8019328,-49.7185562
"1540","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)","","","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)",-46.98333333,-23.7,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-28.8019328,-49.7185562,-28.8019328,-49.7185562
"1541","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)","","","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)",-46.98333333,-23.7,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-28.8019328,-49.7185562,-28.8019328,-49.7185562
"1542","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)","","","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)",-46.98333333,-23.7,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-28.8019328,-49.7185562,-28.8019328,-49.7185562
"1543","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)","","","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)",-46.98333333,-23.7,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-28.8019328,-49.7185562,-28.8019328,-49.7185562
"1544","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)","","","Morro Grande State Park, SP. 23°42′S, 46°59′W (Atlantic forest)",-46.98333333,-23.7,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-28.8019328,-49.7185562,-28.8019328,-49.7185562
"1545","Burí, SP. 23°39′S, 48°32′W (Atlantic forest)","","","Burí, SP. 23°39′S, 48°32′W (Atlantic forest)",-48.53333333,-23.65,-23.79856,-48.59687,-23.79856,-48.59687,-14.5994134,-28.6731465,-14.5994134,-28.6731465
"1546","Pinhalão, Paraná (PR). 23°46′S, 50°3′W (Atlantic forest)","","","Pinhalão, Paraná (PR). 23°46′S, 50°3′W (Atlantic forest)",-50.05,-23.76666667,-23.7943799999999,-50.0583399999999,-23.7943799999999,-50.0583399999999,-23.791417,-50.0588656,-23.791417,-50.0588656
"1547","Wenceslau Braz, PR. 22°5′S, 48°47′W (Atlantic forest)","","","Wenceslau Braz, PR. 22°5′S, 48°47′W (Atlantic forest)",-49.78333333,-23.83333333,-23.8794399999999,-49.8074,-23.8794399999999,-49.8074,-23.8764132,-49.8038437,-23.8764132,-49.8038437
"1548","Ortigueira, PR. 24°12′S, 50°55′W (Atlantic forest)","","","Ortigueira, PR. 24°12′S, 50°55′W (Atlantic forest)",-50.91666667,-24.2,-24.2069499999999,-50.92574,-24.2069499999999,-50.92574,43.6831622,-7.8521653,43.6831622,-7.8521653
"1549","Rancho Queimado, Santa Catarina (SC). 27°40′S, 49°1′W (Atlantic forest)","","","Rancho Queimado, Santa Catarina (SC). 27°40′S, 49°1′W (Atlantic forest)",-49.01666667,-27.66666667,-27.67326,-49.01229,-27.67326,-49.01229,-27.6735003,-49.0124253,-27.6735003,-49.0124253
"1550","Arroio do Padre, Pelotas, Rio Grande do Sul (RS). 31°31′S, 52°23′W (Atlantic forest)","","","Arroio do Padre, Pelotas, Rio Grande do Sul (RS). 31°31′S, 52°23′W (Atlantic forest)",-52.38333333,-31.51666667,-31.76323,-52.3414099999999,-31.76323,-52.3414099999999,-31.4428656,-52.4229469,-31.4428656,-52.4229469
"1551","Arroio do Padre, Pelotas, Rio Grande do Sul (RS). 31°31′S, 52°23′W (Atlantic forest)","","","Arroio do Padre, Pelotas, Rio Grande do Sul (RS). 31°31′S, 52°23′W (Atlantic forest)",-52.38333333,-31.51666667,-31.76323,-52.3414099999999,-31.76323,-52.3414099999999,-31.4428656,-52.4229469,-31.4428656,-52.4229469
"1552","Bonito","BA","","Bonito BA",-42.21,-11.9,-8.47789999999998,-35.72898,-11.9677599999999,-41.26498,-21.1282226,-56.4878805,-11.9672207,-41.2650361
"1553","Boa Nova","BA","","Boa Nova BA",-40.12,-14.4,-14.3650099999999,-40.20712,-14.3650099999999,-40.20712,41.2029074,-8.7150005,-14.3651427,-40.2075956
"1554","Boa Nova","BA","","Boa Nova BA",-40.12,-14.4,-14.3650099999999,-40.20712,-14.3650099999999,-40.20712,41.2029074,-8.7150005,-14.3651427,-40.2075956
"1555","Boa Nova","BA","","Boa Nova BA",-40.12,-14.4,-14.3650099999999,-40.20712,-14.3650099999999,-40.20712,41.2029074,-8.7150005,-14.3651427,-40.2075956
"1556","Boa Nova","BA","","Boa Nova BA",-40.12,-14.4,-14.3650099999999,-40.20712,-14.3650099999999,-40.20712,41.2029074,-8.7150005,-14.3651427,-40.2075956
"1557","Boa Nova","BA","","Boa Nova BA",-40.12,-14.4,-14.3650099999999,-40.20712,-14.3650099999999,-40.20712,41.2029074,-8.7150005,-14.3651427,-40.2075956
"1558","Boa Nova","BA","","Boa Nova BA",-40.12,-14.4,-14.3650099999999,-40.20712,-14.3650099999999,-40.20712,41.2029074,-8.7150005,-14.3651427,-40.2075956
"1559","Camacan","BA","","Camacan BA",-39.49,-15.42,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1560","Camacan","BA","","Camacan BA",-39.49,-15.42,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1561","Camacan","BA","","Camacan BA",-39.49,-15.42,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1562","Camacan","BA","","Camacan BA",-39.49,-15.42,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1563","Camacan","BA","","Camacan BA",-39.49,-15.42,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1564","Camacan","BA","","Camacan BA",-39.49,-15.42,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1565","Camacan","BA","","Camacan BA",-39.49,-15.42,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1566","Santa Maria do Salto","MG","","Santa Maria do Salto MG",-40.055,-16.412,-16.2479099999999,-40.1511199999999,-16.2479099999999,-40.1511199999999,-16.2486979,-40.1486081,-16.2486979,-40.1486081
"1567","Santa Maria do Salto","MG","","Santa Maria do Salto MG",-40.055,-16.412,-16.2479099999999,-40.1511199999999,-16.2479099999999,-40.1511199999999,-16.2486979,-40.1486081,-16.2486979,-40.1486081
"1568","Santa Maria do Salto","MG","","Santa Maria do Salto MG",-40.055,-16.412,-16.2479099999999,-40.1511199999999,-16.2479099999999,-40.1511199999999,-16.2486979,-40.1486081,-16.2486979,-40.1486081
"1569","Santa Maria do Salto","MG","","Santa Maria do Salto MG",-40.055,-16.412,-16.2479099999999,-40.1511199999999,-16.2479099999999,-40.1511199999999,-16.2486979,-40.1486081,-16.2486979,-40.1486081
"1570","Santa Maria do Salto","MG","","Santa Maria do Salto MG",-40.055,-16.412,-16.2479099999999,-40.1511199999999,-16.2479099999999,-40.1511199999999,-16.2486979,-40.1486081,-16.2486979,-40.1486081
"1571","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1572","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1573","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1574","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1575","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1576","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1577","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1578","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1579","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1580","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1581","Mata Escura","MG","","Mata Escura MG",-41,-16.43,-12.93504,-38.4592299999999,-12.93504,-38.4592299999999,-12.9349319,-38.4616265,-16.3972655,-40.9758952
"1582","Ladainha","MG","","Ladainha MG",-41.802,-17.572,-17.62862,-41.7445299999999,-17.62862,-41.7445299999999,NA,NA,-17.6266096,-41.7367599
"1583","Ladainha","MG","","Ladainha MG",-41.802,-17.572,-17.62862,-41.7445299999999,-17.62862,-41.7445299999999,NA,NA,-17.6266096,-41.7367599
"1584","Poté","MG","","Poté MG",-41.787,-17.738,-17.8079,-41.7866299999999,-17.8079,-41.7866299999999,NA,NA,-17.8061844,-41.7888312
"1585","Poté","MG","","Poté MG",-41.787,-17.738,-17.8079,-41.7866299999999,-17.8079,-41.7866299999999,NA,NA,-17.8061844,-41.7888312
"1586","Poté","MG","","Poté MG",-41.787,-17.738,-17.8079,-41.7866299999999,-17.8079,-41.7866299999999,NA,NA,-17.8061844,-41.7888312
"1587","Poté","MG","","Poté MG",-41.787,-17.738,-17.8079,-41.7866299999999,-17.8079,-41.7866299999999,NA,NA,-17.8061844,-41.7888312
"1588","Nova Lima","MG","","Nova Lima MG",-43.83,-19.98,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1589","Nova Lima","MG","","Nova Lima MG",-43.83,-19.98,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1590","Nova Lima","MG","","Nova Lima MG",-43.83,-19.98,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1591","Nova Lima","MG","","Nova Lima MG",-43.83,-19.98,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1592","Nova Lima","MG","","Nova Lima MG",-43.83,-19.98,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1593","Nova Lima","MG","","Nova Lima MG",-43.83,-19.98,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1594","Nova Lima","MG","","Nova Lima MG",-43.83,-19.98,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1595","Nova Lima","MG","","Nova Lima MG",-43.83,-19.98,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1596","Nova Lima","MG","","Nova Lima MG",-43.83,-19.98,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1597","Santa Bárbara","MG","","Santa Bárbara MG",-43.51,-20.08,34.4213800000001,-119.70203,-19.9609,-43.4105499999999,-19.9569665,-43.4104596,-19.9569665,-43.4104596
"1598","Mariana","MG","","Mariana MG",-43.5,-20.27,-20.3711999999999,-43.41705,-20.3711999999999,-43.41705,NA,NA,-20.3742109,-43.4162103
"1599","Mariana","MG","","Mariana MG",-43.5,-20.27,-20.3711999999999,-43.41705,-20.3711999999999,-43.41705,NA,NA,-20.3742109,-43.4162103
"1600","Mariana","MG","","Mariana MG",-43.5,-20.27,-20.3711999999999,-43.41705,-20.3711999999999,-43.41705,NA,NA,-20.3742109,-43.4162103
"1601","Mariana","MG","","Mariana MG",-43.5,-20.27,-20.3711999999999,-43.41705,-20.3711999999999,-43.41705,NA,NA,-20.3742109,-43.4162103
"1602","São Bartolomeu","MG","","São Bartolomeu MG",-43.58,-20.3,17.9028086110001,-62.8297969189999,-20.31342,-43.5788699999999,NA,NA,-20.312961,-43.5786409
"1603","Araponga","MG","","Araponga MG",-42.5,-20.65,-20.6668299999999,-42.5215899999999,-20.6668299999999,-42.5215899999999,NA,NA,-20.666615,-42.5221402
"1604","Araponga","MG","","Araponga MG",-42.5,-20.65,-20.6668299999999,-42.5215899999999,-20.6668299999999,-42.5215899999999,NA,NA,-20.666615,-42.5221402
"1605","Araponga","MG","","Araponga MG",-42.5,-20.65,-20.6668299999999,-42.5215899999999,-20.6668299999999,-42.5215899999999,NA,NA,-20.666615,-42.5221402
"1606","São José dos Campos","SP","","São José dos Campos SP",-46.06,-23.08,-23.17925,-45.8872,-23.17925,-45.8872,-23.2198396,-45.8915658,-23.2198396,-45.8915658
"1607","São José dos Campos","SP","","São José dos Campos SP",-46.06,-23.08,-23.17925,-45.8872,-23.17925,-45.8872,-23.2198396,-45.8915658,-23.2198396,-45.8915658
"1608","Serra da Cantareira","SP","","Serra da Cantareira SP",-46.67,-23.4,-23.41416,-46.5999199999999,-23.41416,-46.5999199999999,-23.4141667,-46.6,-23.4141667,-46.6
"1609","Piedade","SP","","Piedade SP",-47.43,-23.71,-22.44514,-45.48673,-23.7100599999999,-47.4183199999999,-23.7169793,-47.4142242,-23.716984,-47.4142293
"1610","Wenceslau Braz","PR","","Wenceslau Braz PR",-49.8,-23.87,-23.8794399999999,-49.8074,-23.8794399999999,-49.8074,-23.8764132,-49.8038437,-23.8764132,-49.8038437
"1611","Wenceslau Braz","PR","","Wenceslau Braz PR",-49.8,-23.87,-23.8794399999999,-49.8074,-23.8794399999999,-49.8074,-23.8764132,-49.8038437,-23.8764132,-49.8038437
"1612","Juquitiba","SP","","Juquitiba SP",-47.07,-23.93,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"1613","Juquitiba","SP","","Juquitiba SP",-47.07,-23.93,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"1614","Juquitiba","SP","","Juquitiba SP",-47.07,-23.93,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"1615","Pinhalão","PR","","Pinhalão PR",-50.5,-23.97,-23.7943799999999,-50.0583399999999,-23.7943799999999,-50.0583399999999,-23.791417,-50.0588656,-23.791417,-50.0588656
"1616","Pinhalão","PR","","Pinhalão PR",-50.5,-23.97,-23.7943799999999,-50.0583399999999,-23.7943799999999,-50.0583399999999,-23.791417,-50.0588656,-23.791417,-50.0588656
"1617","Juquitiba-2","SP","","Juquitiba-2 SP",-46.933,-24.007,-23.9239736402055,-47.0890449501683,-23.5516800002901,-46.5255199775684,-23.9303533,-47.0707964,-23.5518041,-46.5257898
"1618","Ortigueira","PR","","Ortigueira PR",-50.92,-24.2,-24.2069499999999,-50.92574,-24.2069499999999,-50.92574,43.6831622,-7.8521653,-24.2099688,-50.9263297
"1619","Camacan","BA","","Camacan BA",-39.65,-15.38,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1620","Camacan","BA","","Camacan BA",-39.65,-15.38,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1621","Camacan","BA","","Camacan BA",-39.65,-15.38,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1622","Camacan","BA","","Camacan BA",-39.65,-15.38,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1623","Camacan","BA","","Camacan BA",-39.65,-15.38,-15.41754,-39.4956299999999,-15.41754,-39.4956299999999,-15.4201038,-39.4964037,-15.4201038,-39.4964037
"1624","Jequitinhonha","MG","","Jequitinhonha MG",-41,-15.77,-16.43801,-41.01208,-16.43801,-41.01208,-16.433269,-41.0037277,-16.433269,-41.0037277
"1625","Jequitinhonha","MG","","Jequitinhonha MG",-41,-15.77,-16.43801,-41.01208,-16.43801,-41.01208,-16.433269,-41.0037277,-16.433269,-41.0037277
"1626","Jequitinhonha","MG","","Jequitinhonha MG",-41,-15.77,-16.43801,-41.01208,-16.43801,-41.01208,-16.433269,-41.0037277,-16.433269,-41.0037277
"1627","Belo Horizonte","MG","","Belo Horizonte MG",-43.11,-18.26,-19.91952,-43.93833,-19.91952,-43.93833,-19.919052,-43.9386685,-19.919052,-43.9386685
"1628","Belo Horizonte","MG","","Belo Horizonte MG",-43.11,-18.26,-19.91952,-43.93833,-19.91952,-43.93833,-19.919052,-43.9386685,-19.919052,-43.9386685
"1629","Santa Teresa","ES","","Santa Teresa ES",-40.64,-19.88,10.23436,-66.66446,-19.9345999999999,-40.5958899999999,-24.1307591,134.3738049,-19.9320354,-40.5999111
"1630","Santa Teresa","ES","","Santa Teresa ES",-40.64,-19.88,10.23436,-66.66446,-19.9345999999999,-40.5958899999999,-24.1307591,134.3738049,-19.9320354,-40.5999111
"1631","Santa Teresa","ES","","Santa Teresa ES",-40.64,-19.88,10.23436,-66.66446,-19.9345999999999,-40.5958899999999,-24.1307591,134.3738049,-19.9320354,-40.5999111
"1632","Santa Teresa","ES","","Santa Teresa ES",-40.64,-19.88,10.23436,-66.66446,-19.9345999999999,-40.5958899999999,-24.1307591,134.3738049,-19.9320354,-40.5999111
"1633","Caraça","MG","","Caraça MG",-43.67,-19.9,-24.6677599999999,-48.8914599999999,-19.05015,-42.86405,-20.1333333,-43.5,-20.1333333,-43.5
"1634","Caraça","MG","","Caraça MG",-43.67,-19.9,-24.6677599999999,-48.8914599999999,-19.05015,-42.86405,-20.1333333,-43.5,-20.1333333,-43.5
"1635","Caraça","MG","","Caraça MG",-43.67,-19.9,-24.6677599999999,-48.8914599999999,-19.05015,-42.86405,-20.1333333,-43.5,-20.1333333,-43.5
"1636","Simonésia","MG","","Simonésia MG",-42.02,-20,-20.12049,-42.0018699999999,-20.12049,-42.0018699999999,-20.1224237,-42.0021503,-20.1224237,-42.0021503
"1637","Simonésia","MG","","Simonésia MG",-42.02,-20,-20.12049,-42.0018699999999,-20.12049,-42.0018699999999,-20.1224237,-42.0021503,-20.1224237,-42.0021503
"1638","Simonésia","MG","","Simonésia MG",-42.02,-20,-20.12049,-42.0018699999999,-20.12049,-42.0018699999999,-20.1224237,-42.0021503,-20.1224237,-42.0021503
"1639","Simonésia","MG","","Simonésia MG",-42.02,-20,-20.12049,-42.0018699999999,-20.12049,-42.0018699999999,-20.1224237,-42.0021503,-20.1224237,-42.0021503
"1640","Itabirito","MG","","Itabirito MG",-44,-20,-20.2517,-43.80344,-20.2517,-43.80344,-20.2481745,-43.8043936,-20.2481745,-43.8043936
"1641","Nova Lima","MG","","Nova Lima MG",-43.93,-20.08,-19.98831,-43.8467899999999,-19.98831,-43.8467899999999,-19.9929975,-43.8484876,-19.9929975,-43.8484876
"1642","Domingos Martins","ES","","Domingos Martins ES",-40.66,-20.36,-20.3625299999999,-40.65898,-20.3625299999999,-40.65898,-20.3625703,-40.6582081,-20.3625703,-40.6582081
"1643","Domingos Martins","ES","","Domingos Martins ES",-40.66,-20.36,-20.3625299999999,-40.65898,-20.3625299999999,-40.65898,-20.3625703,-40.6582081,-20.3625703,-40.6582081
"1644","Domingos Martins","ES","","Domingos Martins ES",-40.66,-20.36,-20.3625299999999,-40.65898,-20.3625299999999,-40.65898,-20.3625703,-40.6582081,-20.3625703,-40.6582081
"1645","Domingos Martins","ES","","Domingos Martins ES",-40.66,-20.36,-20.3625299999999,-40.65898,-20.3625299999999,-40.65898,-20.3625703,-40.6582081,-20.3625703,-40.6582081
"1646","Domingos Martins","ES","","Domingos Martins ES",-40.66,-20.36,-20.3625299999999,-40.65898,-20.3625299999999,-40.65898,-20.3625703,-40.6582081,-20.3625703,-40.6582081
"1647","Araponga","MG","","Araponga MG",-42.44,-20.59,-20.6668299999999,-42.5215899999999,-20.6668299999999,-42.5215899999999,NA,NA,-20.666615,-42.5221402
"1648","Araponga","MG","","Araponga MG",-42.44,-20.59,-20.6668299999999,-42.5215899999999,-20.6668299999999,-42.5215899999999,NA,NA,-20.666615,-42.5221402
"1649","Araponga","MG","","Araponga MG",-42.44,-20.59,-20.6668299999999,-42.5215899999999,-20.6668299999999,-42.5215899999999,NA,NA,-20.666615,-42.5221402
"1650","Viçosa","MG","","Viçosa MG",-42.92,-20.74,-20.75418,-42.88323,-20.75418,-42.88323,-20.7561451,-42.8800278,-20.7561451,-42.8800278
"1651","Viçosa","MG","","Viçosa MG",-42.92,-20.74,-20.75418,-42.88323,-20.75418,-42.88323,-20.7561451,-42.8800278,-20.7561451,-42.8800278
"1652","Viçosa","MG","","Viçosa MG",-42.92,-20.74,-20.75418,-42.88323,-20.75418,-42.88323,-20.7561451,-42.8800278,-20.7561451,-42.8800278
"1653","Viçosa","MG","","Viçosa MG",-42.92,-20.74,-20.75418,-42.88323,-20.75418,-42.88323,-20.7561451,-42.8800278,-20.7561451,-42.8800278
"1654","Itatiaia","RJ","","Itatiaia RJ",-44.66,-22.34,-22.49627,-44.56416,-22.49627,-44.56416,NA,NA,-22.4912927,-44.5721228
"1655","Itatiaia","RJ","","Itatiaia RJ",-44.66,-22.34,-22.49627,-44.56416,-22.49627,-44.56416,NA,NA,-22.4912927,-44.5721228
